     60 France	Bleu
     32 Toute	la
     27 la	région
     26 de	région
     26 Changer	de
     12 de	la
     10 de	France
      8 Hauts	de
      7 Val	de
      7 Provence	Alpes
      7 Côte	d
      6 la	France
      6 et	Loire
      6 Seine	Maritime
      6 Pays	de
      5 Île	de
      5 la	Loire
      5 jeune	femme
      5 divers	Justice
      5 de	Loire
      5 d	Azur
      5 au	direct
      5 Rhône	Alpes
      5 Retour	au
      5 Nouvelle	Aquitaine
      5 Grand	Est
      5 Franche	Comté
      5 France	Toute
      5 Faits	divers
      5 Centre	Val
      5 Bourgogne	Franche
      5 Bleu	Normandie
      5 Auvergne	Rhône
      5 Alpes	Côte
      4 à	l
      4 à	Rouen
      4 région	Corse
      4 homme	de
      4 et	Garonne
      4 direct	Choisissez
      4 de	Rouen
      4 de	32
      4 d	avoir
      4 a	été
      4 Un	homme
      4 Normandie	Seine
      4 Maritime	Eure
      4 Loire	Toute
      4 Justice	Un
      4 Choisissez	votre
      4 Bleu	Pays
      4 32	ans
      3 votre	station
      3 violé	une
      3 une	femme
      3 station	Retour
      3 soupçonné	d
      3 près	de
      3 par	la
      3 locale	Retour
      3 et	frappé
      3 en	direct
      3 de	police
      3 avoir	violé
      3 après	midi
      3 Radio	France
      3 L	homme
      3 France	Changer
      3 Corse	Grand
      3 Azur	Toute
      2 à	vue
      2 Écouter	une
      2 une	autre
      2 tous	les
      2 son	bébé
      2 sa	voiture
      2 région	Île
      2 région	Provence
      2 région	Pays
      2 région	Occitanie
      2 région	Nouvelle
      2 région	Normandie
      2 région	Loire
      2 région	Hauts
      2 région	Grand
      2 région	Essonne
      2 région	Côtes
      2 région	Côte
      2 région	Cher
      2 région	Charente
      2 région	Centre
      2 région	Calvados
      2 région	Bretagne
      2 région	Bourgogne
      2 région	Auvergne
      2 région	Ariège
      2 région	Ardennes
      2 région	Alpes
      2 région	Aisne
      2 région	Ain
      2 robot	dressé
      2 que	l
      2 portrait	robot
      2 police	photo
      2 photo	d
      2 petite	fille
      2 mercredi	après
      2 lundi	soir
      2 le	direct
      2 la	jeune
      2 grâce	au
      2 garde	à
      2 frappé	son
      2 femme	et
      2 femme	de
      2 et	Vilaine
      2 et	Moselle
